Code;Value;Date
777671;-1;22.06.2023
777671;1;22.06.2023
777671;-1;22.06.2023
777671;1;22.06.2023
777671;-1;22.06.2023
777671;1;22.06.2023
777671;-1;22.06.2023
777671;1;22.06.2023
777671;-1;22.06.2023
777671;1;22.06.2023
777671;-1;22.06.2023
777671;1;22.06.2023
777671;-1;22.06.2023
777671;1;22.06.2023
777671;-1;22.06.2023
777671;1;22.06.2023
777671;-1;22.06.2023
777671;1;22.06.2023
777671;-1;22.06.2023
777671;1;22.06.2023
777671;-1;22.06.2023
777671;1;22.06.2023
777671;-1;22.06.2023
755159;54,53;22.06.2023
755159;548,26;22.06.2023
755159;92,18;22.06.2023
755159;200,56;22.06.2023
741562;136,69;22.06.2023
735059;89,87;22.06.2023
736960;30,23;21.06.2023
749759;94,67;21.06.2023
749759;1341,18;21.06.2023
749759;44,93;21.06.2023
736960;72,98;21.06.2023
749659;8,99;21.06.2023
749759;0;21.06.2023
749759;0,17;21.06.2023
749759;1,4;21.06.2023
749759;0,07;21.06.2023
749659;16,21;21.06.2023
749659;13,65;21.06.2023
749659;15,77;21.06.2023
749759;10,17;21.06.2023
749759;8,52;21.06.2023
736960;33,78;21.06.2023
750259;245,09;21.06.2023
757571;9,53;22.06.2023
777671;-405;21.06.2023
777671;-162;21.06.2023
777671;-162;21.06.2023
777671;-729;21.06.2023
777671;-243;21.06.2023
777671;-243;21.06.2023
777671;-243;21.06.2023
777671;-162;21.06.2023
777671;-162;21.06.2023
777671;-162;21.06.2023
777671;-729;21.06.2023
777671;-243;21.06.2023
777671;-243;21.06.2023
777671;-567;21.06.2023
777671;-162;21.06.2023
777671;-162;21.06.2023
738759;837,38;21.06.2023
747259;762,22;21.06.2023
757571;9,54;21.06.2023
757571;9,54;21.06.2023
757571;9,54;21.06.2023
757571;9,54;21.06.2023
757571;9,54;21.06.2023
757571;9,54;21.06.2023
738759;9988,02;20.06.2023
749759;114,51;20.06.2023
749759;89,05;20.06.2023
749759;114,51;20.06.2023
750159;15,8;20.06.2023
750159;56,91;20.06.2023
750159;24,51;20.06.2023
750159;15,79;20.06.2023
736960;31,32;20.06.2023
736960;34,32;20.06.2023
736960;32,68;20.06.2023
736960;0,27;20.06.2023
736960;34,57;20.06.2023
749759;374,45;20.06.2023
736960;56,37;20.06.2023
736960;55,83;20.06.2023
757571;100;20.06.2023
777671;-1296;20.06.2023
777671;-810;20.06.2023
777671;-1296;20.06.2023
777671;-1296;20.06.2023
777671;-1296;20.06.2023
777671;-1296;20.06.2023
777671;-1296;20.06.2023
777671;-1296;20.06.2023
777671;-1296;20.06.2023
777671;-1296;20.06.2023
777671;-1296;20.06.2023
777671;-486;20.06.2023
777671;-1296;20.06.2023
777671;-1296;20.06.2023
777671;-1296;20.06.2023
777671;-1296;20.06.2023
777671;-1296;20.06.2023
777671;-1296;20.06.2023
747459;233,52;20.06.2023
747459;54,46;20.06.2023
754759;1313,89;20.06.2023
755159;54,46;20.06.2023
755159;8,17;20.06.2023
755159;8,17;20.06.2023
755159;54,46;20.06.2023
755159;8,17;20.06.2023
755159;29,96;20.06.2023
755159;8,17;20.06.2023
755159;8,17;20.06.2023
755159;54,46;20.06.2023
755159;146,1;20.06.2023
755159;82,1;20.06.2023
747459;94,76;20.06.2023
741559;89;20.06.2023
757571;26,81;20.06.2023
741559;1901,95;20.06.2023
757571;26,81;20.06.2023
741559;1923,05;20.06.2023
757571;26,81;20.06.2023
741559;736,49;20.06.2023
757571;26,81;20.06.2023
755159;29,96;20.06.2023
755159;29,96;20.06.2023
755159;8,17;20.06.2023
755159;55,55;20.06.2023
747459;54,46;20.06.2023
755159;83,74;20.06.2023
755159;209,34;20.06.2023
747459;431,71;20.06.2023
747459;24,42;20.06.2023
735059;170,2;20.06.2023
735059;47,66;20.06.2023
735059;535,38;20.06.2023
735059;47,66;20.06.2023
757571;9,53;20.06.2023
757571;9,53;20.06.2023
736960;32,69;19.06.2023
750159;10,45;19.06.2023
750159;10,62;19.06.2023
757559;19,55;19.06.2023
750159;202,61;19.06.2023
736960;57,47;19.06.2023
736960;66,72;19.06.2023
736960;66,3;19.06.2023
736960;73,53;19.06.2023
749759;54,47;19.06.2023
749759;2,72;19.06.2023
749759;4,58;19.06.2023
749759;134,51;19.06.2023
749759;134,51;19.06.2023
749759;4,59;19.06.2023
749759;44,52;19.06.2023
749759;25,33;19.06.2023
749759;28,59;19.06.2023
736960;53,52;19.06.2023
736960;47,12;19.06.2023
749759;680,8;19.06.2023
750259;245,09;19.06.2023
749759;6,81;19.06.2023
749759;9,53;19.06.2023
749659;21,09;19.06.2023
749759;573,23;19.06.2023
749759;35,4;19.06.2023
749759;229,72;19.06.2023
749759;71,37;19.06.2023
749759;49,49;19.06.2023
749759;44,93;19.06.2023
749759;229,73;19.06.2023
749759;71,37;19.06.2023
757571;37;19.06.2023
757571;35;19.06.2023
733759;68,08;19.06.2023
735059;231,47;19.06.2023
735059;102,12;19.06.2023
735059;270,96;19.06.2023
735059;47,66;19.06.2023
735059;270,96;19.06.2023
735059;47,66;19.06.2023
735059;47,66;19.06.2023
736960;43,87;18.06.2023
750159;45,3;18.06.2023
750159;19,53;18.06.2023
750159;21,51;18.06.2023
750159;19,53;18.06.2023
749759;1337,09;18.06.2023
749759;6714,05;17.06.2023
749759;44,93;17.06.2023
749759;398,95;17.06.2023
749759;44,93;17.06.2023
749759;13,62;17.06.2023
757571;106,2;19.06.2023
757571;92,59;19.06.2023
757571;9,53;19.06.2023
757571;19,06;19.06.2023
757571;123,91;19.06.2023
757571;54,35;19.06.2023
757571;9,54;19.06.2023
757571;9,54;19.06.2023
757571;9,54;19.06.2023
757571;9,54;19.06.2023
736960;28,59;16.06.2023
749759;5,43;16.06.2023
749759;14,98;16.06.2023
749759;21,1;16.06.2023
749759;18,19;16.06.2023
749759;6,52;16.06.2023
736960;45,95;16.06.2023
749659;8,72;16.06.2023
749659;10,17;16.06.2023
749659;5,59;16.06.2023
749659;14,55;16.06.2023
749759;37,31;16.06.2023
749759;31,54;16.06.2023
749759;34,58;16.06.2023
749759;186,05;16.06.2023
749759;181,83;16.06.2023
749759;183,24;16.06.2023
749759;24,55;16.06.2023
749759;24,36;16.06.2023
749759;24,93;16.06.2023
749759;44,93;16.06.2023
749759;2,72;16.06.2023
749759;714,84;16.06.2023
749759;33,12;16.06.2023
750159;80,91;16.06.2023
750159;18,45;16.06.2023
736960;82,7;16.06.2023
777671;-1296;16.06.2023
757571;27,27;16.06.2023
757571;27,27;16.06.2023
757571;27,27;16.06.2023
757571;27,27;16.06.2023
757571;27,27;16.06.2023
757571;27,27;16.06.2023
736960;59,67;15.06.2023
736960;59,09;15.06.2023
750159;98,58;15.06.2023
736960;55,83;15.06.2023
736960;57,1;15.06.2023
736960;49,03;15.06.2023
736960;52,02;15.06.2023
749759;2,72;15.06.2023
749759;5,45;15.06.2023
749759;2,72;15.06.2023
750159;13,89;15.06.2023
750259;14,16;15.06.2023
736960;51,75;15.06.2023
736960;46,84;15.06.2023
736960;43,57;15.06.2023
736960;47,67;15.06.2023
736960;48,21;15.06.2023
736960;41,69;15.06.2023
749759;13,16;15.06.2023
757571;5,81;16.06.2023
738659;-1411,57;15.06.2023
754759;656,03;15.06.2023
754859;95,31;15.06.2023
754759;1432,71;15.06.2023
741562;145,91;15.06.2023
741562;27,61;15.06.2023
733759;6,54;15.06.2023
741562;46,67;15.06.2023
741562;82,68;15.06.2023
757571;9,54;15.06.2023
757571;9,54;15.06.2023
757571;27,27;15.06.2023
736960;47,54;14.06.2023
736960;0,27;14.06.2023
749759;1433,76;14.06.2023
749759;44,93;14.06.2023
736960;40,85;14.06.2023
736960;109,75;14.06.2023
757559;1152,46;14.06.2023
741562;149,8;14.06.2023
741562;43,95;14.06.2023
736960;88;13.06.2023
736960;80,63;13.06.2023
749759;84,72;13.06.2023
749759;84,72;13.06.2023
749759;84,72;13.06.2023
749759;84,72;13.06.2023
749759;84,72;13.06.2023
749759;0,75;13.06.2023
749759;0,75;13.06.2023
749759;0,75;13.06.2023
749759;0,75;13.06.2023
749759;0,75;13.06.2023
749759;5,13;13.06.2023
749759;24,24;13.06.2023
749759;823,77;13.06.2023
749759;21,3;13.06.2023
749759;44,93;13.06.2023
749759;0,26;13.06.2023
750259;58,43;13.06.2023
749759;6,81;13.06.2023
757559;13,74;13.06.2023
757559;92,31;13.06.2023
757559;8,44;13.06.2023
750159;62,63;13.06.2023
750259;34,52;13.06.2023
750259;32,26;13.06.2023
750259;36,84;13.06.2023
750259;32,59;13.06.2023
757559;570,51;13.06.2023
777671;-1134;13.06.2023
777671;-162;13.06.2023
777671;-162;13.06.2023
777671;-1296;13.06.2023
777671;-243;13.06.2023
777671;-243;13.06.2023
754759;740,93;13.06.2023
747259;5045,85;13.06.2023
747259;4734,15;13.06.2023
738659;1411,57;13.06.2023
757571;31,79;14.06.2023
757571;2,73;14.06.2023
757571;24,57;14.06.2023
757571;2,59;14.06.2023
757571;9,54;13.06.2023
757571;9,54;13.06.2023
747259;762,22;12.06.2023
757559;422,1;12.06.2023
736960;63,75;12.06.2023
736960;47,66;12.06.2023
736960;56,1;12.06.2023
736960;47,39;12.06.2023
750159;33,22;12.06.2023
749759;44,94;12.06.2023
749759;565,06;12.06.2023
749759;59,91;12.06.2023
736960;50,12;12.06.2023
736960;44,69;12.06.2023
736960;54,46;12.06.2023
736960;58,55;12.06.2023
736960;33,98;12.06.2023
736960;29,44;12.06.2023
749659;9,09;12.06.2023
749659;8,83;12.06.2023
749659;6,32;12.06.2023
736960;15,29;12.06.2023
749759;599,65;12.06.2023
749759;30,23;12.06.2023
749759;277,36;12.06.2023
749759;126;12.06.2023
749759;126;12.06.2023
749759;126;12.06.2023
749759;126;12.06.2023
749759;34,04;12.06.2023
750259;31,41;12.06.2023
750159;26,57;12.06.2023
750159;8,76;12.06.2023
749659;17,69;12.06.2023
749659;22,23;12.06.2023
749659;14,55;12.06.2023
749659;22,31;12.06.2023
749659;22,31;12.06.2023
749659;17,74;12.06.2023
749659;17,69;12.06.2023
749759;44,54;12.06.2023
749759;316,92;12.06.2023
749759;274,6;12.06.2023
749759;4,01;12.06.2023
749759;4,01;12.06.2023
749759;287,19;12.06.2023
749759;213,59;12.06.2023
749759;2,9;12.06.2023
749759;28,05;12.06.2023
749759;4;12.06.2023
749759;4;12.06.2023
749759;4;12.06.2023
749759;247,7;12.06.2023
749759;307,83;12.06.2023
750159;166,25;12.06.2023
750159;320,09;12.06.2023
750159;81,61;12.06.2023
750159;28,87;12.06.2023
750259;53,13;12.06.2023
750259;18,26;12.06.2023
749659;19,18;12.06.2023
749659;35,76;12.06.2023
749659;18,65;12.06.2023
749659;23,62;12.06.2023
749659;14,66;12.06.2023
749659;9,22;12.06.2023
749659;35,98;12.06.2023
749659;23,31;12.06.2023
749659;38,87;12.06.2023
749759;46,6;12.06.2023
749759;37,08;12.06.2023
757571;30;12.06.2023
777671;-1296;12.06.2023
754859;68,08;12.06.2023
754759;189,33;12.06.2023
754759;303,29;12.06.2023
754759;960,87;12.06.2023
754859;110,29;12.06.2023
754859;110,29;12.06.2023
754859;324,19;12.06.2023
747459;467,89;12.06.2023
747559;1779,43;12.06.2023
746659;93,67;12.06.2023
746659;860,78;12.06.2023
747259;762,22;12.06.2023
738659;127,99;12.06.2023
741559;490,18;12.06.2023
735059;206,96;12.06.2023
735059;47,66;12.06.2023
735059;270,96;12.06.2023
735059;18978,53;12.06.2023
735059;0,01;12.06.2023
735059;0,01;12.06.2023
735059;0,12;12.06.2023
735059;0,61;12.06.2023
735059;0,27;12.06.2023
735059;0,01;12.06.2023
749759;987,16;11.06.2023
749759;405,48;11.06.2023
749759;44,93;11.06.2023
749759;44,93;11.06.2023
749759;208,32;11.06.2023
749759;170,47;11.06.2023
749759;109,39;11.06.2023
749759;109,39;11.06.2023
749759;167,75;11.06.2023
749759;91,74;11.06.2023
749759;91,74;11.06.2023
750159;19,33;11.06.2023
749759;823,77;11.06.2023
749759;44,93;11.06.2023
749759;84,72;11.06.2023
749759;84,72;11.06.2023
749759;90,3;11.06.2023
749759;0,81;11.06.2023
749759;0,75;11.06.2023
749759;0,75;11.06.2023
749759;0,75;11.06.2023
749759;84,75;11.06.2023
749759;84,72;11.06.2023
749759;84,72;11.06.2023
749759;0,75;11.06.2023
749759;0,75;11.06.2023
749759;261,5;11.06.2023
749759;261,49;11.06.2023
749759;261,5;11.06.2023
736960;21,29;11.06.2023
736960;21,42;11.06.2023
762759;19662,14;10.06.2023
736960;87,41;10.06.2023
736960;72,44;10.06.2023
749759;7,91;10.06.2023
749759;15,39;10.06.2023
749759;22,78;10.06.2023
749759;99,39;10.06.2023
762759;-20247,61;10.06.2023
757571;9,53;12.06.2023
757571;85,78;12.06.2023
757571;95,31;12.06.2023
757571;27,3;12.06.2023
757571;9,54;12.06.2023
757571;9,54;12.06.2023
757571;27,27;12.06.2023
736960;68,08;09.06.2023
736960;68,08;09.06.2023
749659;7,12;09.06.2023
757571;30;09.06.2023
777671;-1296;09.06.2023
777671;-1296;09.06.2023
777671;-1296;09.06.2023
757571;9,54;09.06.2023
757571;9,54;09.06.2023
757571;9,54;09.06.2023
736960;71,9;08.06.2023
749759;210,94;08.06.2023
749759;599,64;08.06.2023
749759;1,14;08.06.2023
749759;182,55;08.06.2023
749759;210,94;08.06.2023
749759;213,43;08.06.2023
749759;26,36;08.06.2023
749759;28,46;08.06.2023
750259;28,59;08.06.2023
736960;81,16;08.06.2023
736960;92,42;08.06.2023
749659;17,16;08.06.2023
749659;10,62;08.06.2023
749659;9,46;08.06.2023
736960;73,8;08.06.2023
750159;24,24;08.06.2023
736960;36,58;08.06.2023
736960;32,68;08.06.2023
757571;9,54;08.06.2023
749759;-44,93;07.06.2023
749759;44,93;07.06.2023
736960;129,35;07.06.2023
749759;2283,4;07.06.2023
736960;63,18;07.06.2023
736960;51,75;07.06.2023
749659;7,21;07.06.2023
749659;12,69;07.06.2023
749659;32,17;07.06.2023
749659;15,24;07.06.2023
749659;23,71;07.06.2023
749759;14,11;07.06.2023
749759;25,12;07.06.2023
749759;21,79;07.06.2023
749759;7,11;07.06.2023
749759;22,87;07.06.2023
750159;109,2;07.06.2023
750159;36,12;07.06.2023
750159;79,89;07.06.2023
750259;12,42;07.06.2023
750259;161,47;07.06.2023
749659;17,58;07.06.2023
749759;575,96;07.06.2023
749759;44,93;07.06.2023
750159;258,27;07.06.2023
749659;20,49;07.06.2023
749659;17,72;07.06.2023
749659;17,72;07.06.2023
749759;33,61;07.06.2023
749759;204,66;07.06.2023
749759;169,58;07.06.2023
749759;5,54;07.06.2023
749759;5,54;07.06.2023
749759;24,37;07.06.2023
749759;144,53;07.06.2023
749759;37,2;07.06.2023
736960;38,96;07.06.2023
736960;40,09;07.06.2023
749759;2,72;07.06.2023
750259;11,44;07.06.2023
736960;4,45;07.06.2023
749659;5,44;07.06.2023
749659;4,68;07.06.2023
749659;33,35;07.06.2023
749659;20,64;07.06.2023
749759;64,24;07.06.2023
749759;5,14;07.06.2023
749759;44,93;07.06.2023
749759;107,86;07.06.2023
749759;8,63;07.06.2023
749759;33,6;07.06.2023
749759;15,35;07.06.2023
749759;4,8;07.06.2023
749759;44,93;07.06.2023
749759;517,41;07.06.2023
749759;129,8;07.06.2023
749759;13,56;07.06.2023
749759;169,47;07.06.2023
749759;155,61;07.06.2023
749759;17,85;07.06.2023
749759;22,31;07.06.2023
749759;49,29;07.06.2023
749759;978,99;07.06.2023
749759;12,73;07.06.2023
750259;103,85;07.06.2023
757571;25;07.06.2023
777671;-648;07.06.2023
777671;-162;07.06.2023
777671;-162;07.06.2023
741562;-3,85;07.06.2023
741562;-0,63;07.06.2023
757571;9,54;07.06.2023
757571;27,27;07.06.2023
736960;42,63;06.06.2023
749759;38,4;06.06.2023
749759;2,27;06.06.2023
749759;140,87;06.06.2023
749759;29,36;06.06.2023
749759;83,93;06.06.2023
749759;11,85;06.06.2023
749759;108,3;06.06.2023
749759;64,01;06.06.2023
749759;3,68;06.06.2023
749759;19,53;06.06.2023
749759;39,41;06.06.2023
736960;43,3;06.06.2023
750159;108,68;06.06.2023
750159;75,28;06.06.2023
750159;31,14;06.06.2023
750159;33,96;06.06.2023
757571;2,54;06.06.2023
777671;-1215;06.06.2023
777671;-243;06.06.2023
777671;-243;06.06.2023
741059;7147,14;06.06.2023
757571;75;06.06.2023
733759;101,58;06.06.2023
741559;359,68;06.06.2023
757559;2308,84;06.06.2023
733759;49,02;06.06.2023
738659;29,96;06.06.2023
738659;503,79;06.06.2023
738659;108,93;06.06.2023
738659;239,64;06.06.2023
738659;1083,83;06.06.2023
738659;239,64;06.06.2023
763459;194,58;06.06.2023
741059;109,47;06.06.2023
757571;16,16;06.06.2023
757571;9,54;06.06.2023
741559;-32000;05.06.2023
754759;-3800;05.06.2023
755159;-9500;05.06.2023
736960;65,35;05.06.2023
736960;65,36;05.06.2023
736960;76,25;05.06.2023
736960;74,35;05.06.2023
736960;67,53;05.06.2023
749759;5,45;05.06.2023
757559;14,98;05.06.2023
757559;26,8;05.06.2023
757559;89,32;05.06.2023
757559;2,29;05.06.2023
757559;11,44;05.06.2023
757559;21,16;05.06.2023
736960;32,68;05.06.2023
757559;-57,73;05.06.2023
757559;13,74;05.06.2023
736960;41,74;05.06.2023
736960;0,27;05.06.2023
736960;31,67;05.06.2023
749659;5,79;05.06.2023
749659;14,15;05.06.2023
749759;309,63;05.06.2023
749759;56,1;05.06.2023
749759;52,29;05.06.2023
736960;35,41;05.06.2023
736960;32,96;05.06.2023
736960;35,15;05.06.2023
736960;34,05;05.06.2023
736960;35,4;05.06.2023
736960;55;05.06.2023
736960;39,89;05.06.2023
736960;52,46;05.06.2023
736960;0,27;05.06.2023
736960;0,27;05.06.2023
749759;2,72;05.06.2023
749759;31,24;05.06.2023
750159;37,04;05.06.2023
750159;33,77;05.06.2023
750159;13,08;05.06.2023
750159;13,89;05.06.2023
750159;7,62;05.06.2023
750259;27,5;05.06.2023
750259;13,07;05.06.2023
736960;68,09;05.06.2023
749759;867,34;05.06.2023
749759;27,23;05.06.2023
749759;9,8;05.06.2023
749759;50,01;05.06.2023
777671;-1296;05.06.2023
777671;-162;05.06.2023
777671;-243;05.06.2023
777671;-81;05.06.2023
728859;254,11;05.06.2023
728859;254,11;05.06.2023
728859;9,27;05.06.2023
728859;842,48;05.06.2023
728859;842,48;05.06.2023
735859;152,5;05.06.2023
763459;30,73;05.06.2023
741559;82,9;05.06.2023
741559;82,9;05.06.2023
741559;3407,14;05.06.2023
741559;1930,77;05.06.2023
741559;12532,2;05.06.2023
747459;124,35;05.06.2023
747459;522,7;05.06.2023
747459;4162,96;05.06.2023
754759;41,45;05.06.2023
754759;585,83;05.06.2023
754759;4396,48;05.06.2023
755159;207,71;05.06.2023
755159;1193,03;05.06.2023
755159;322,15;05.06.2023
755159;306,36;05.06.2023
728859;9,27;05.06.2023
735059;47,66;05.06.2023
747259;-11661,98;04.06.2023
747259;-25282,84;04.06.2023
763459;-112,84;04.06.2023
763459;-393,58;04.06.2023
747559;-3600;04.06.2023
723960;-6493,12;04.06.2023
723960;-17314,96;04.06.2023
723960;-10821,86;04.06.2023
723960;-28136,82;04.06.2023
723960;-2164,38;04.06.2023
723960;-12986,22;04.06.2023
723960;-12986,22;04.06.2023
723960;-6493,12;04.06.2023
723960;-2164,38;04.06.2023
723960;-2164,38;04.06.2023
723960;-6493,12;04.06.2023
723960;-4328,74;04.06.2023
723960;-10821,86;04.06.2023
723960;-2164,38;04.06.2023
723960;-6493,12;04.06.2023
723960;-2164,38;04.06.2023
723960;-4328,74;04.06.2023
723960;-4328,74;04.06.2023
723960;-12986,22;04.06.2023
723960;-12986,22;04.06.2023
723960;-2164,38;04.06.2023
723960;-12986,22;04.06.2023
749759;-243,94;05.06.2023
749759;-68,08;05.06.2023
749759;-254,17;05.06.2023
749759;-1168,21;05.06.2023
749759;-551,68;05.06.2023
749759;-56,1;05.06.2023
749759;-129,54;05.06.2023
749759;-137,56;05.06.2023
749759;-1501,15;05.06.2023
749759;-709,22;05.06.2023
749759;-26,57;05.06.2023
749759;-13,16;05.06.2023
749759;-962,62;05.06.2023
749759;-207,6;05.06.2023
749759;-21,42;05.06.2023
749759;-227,25;05.06.2023
749759;-159,6;05.06.2023
749759;-3038,8;05.06.2023
749759;-609,81;05.06.2023
749759;-670,56;05.06.2023
749759;-80,63;05.06.2023
749759;-40,85;05.06.2023
749759;-71,89;05.06.2023
749759;-50,12;05.06.2023
749759;-40,1;05.06.2023
749759;-39,49;05.06.2023
749759;-420,74;05.06.2023
749759;-810,92;05.06.2023
749759;-761,12;05.06.2023
749759;-14008,23;05.06.2023
749759;-238,96;05.06.2023
749759;-1054,36;05.06.2023
749759;-1141,61;05.06.2023
749759;-3498,66;05.06.2023
749759;-172,96;05.06.2023
749759;-13,74;05.06.2023
749759;-2035,51;05.06.2023
749759;-136,64;05.06.2023
749759;-627,18;05.06.2023
749759;-32,68;05.06.2023
749759;-511,62;05.06.2023
749759;-570,49;05.06.2023
749759;-122,23;05.06.2023
749759;-150,59;05.06.2023
749759;-59,81;05.06.2023
749759;-107,57;05.06.2023
749759;-422,08;05.06.2023
736960;39,49;03.06.2023
736960;73,38;03.06.2023
736960;70,81;03.06.2023
749659;7,07;03.06.2023
749659;28,3;03.06.2023
749659;21,79;03.06.2023
749759;1,36;03.06.2023
749759;5,45;03.06.2023
749759;29,82;03.06.2023
749759;1,42;03.06.2023
749759;16,98;03.06.2023
749759;8,65;03.06.2023
749759;32,13;03.06.2023
749759;149,78;03.06.2023
750259;65,1;03.06.2023
750259;58,26;03.06.2023
750259;56,91;03.06.2023
757571;9,53;05.06.2023
757571;38,12;05.06.2023
757571;104,84;05.06.2023
757571;27,2;05.06.2023
757571;9,54;05.06.2023
757571;9,54;05.06.2023
736960;55,82;02.06.2023
736960;51,75;02.06.2023
749659;16,49;02.06.2023
749659;10,99;02.06.2023
749659;12,09;02.06.2023
749759;169,32;02.06.2023
749759;161,32;02.06.2023
749759;33,47;02.06.2023
749759;35,14;02.06.2023
749759;21,92;02.06.2023
749759;17,7;02.06.2023
749759;575,96;02.06.2023
736960;36,75;02.06.2023
736960;12;02.06.2023
749659;8,52;02.06.2023
749659;8,24;02.06.2023
749659;15,39;02.06.2023
749759;575,94;02.06.2023
749759;17,97;02.06.2023
749759;139,99;02.06.2023
749759;147,99;02.06.2023
749759;30,71;02.06.2023
749759;29,05;02.06.2023
749759;95,39;02.06.2023
757559;23,71;02.06.2023
736960;52,56;02.06.2023
736960;63,54;02.06.2023
749759;6,81;02.06.2023
757559;13,74;02.06.2023
777671;-1296;02.06.2023
777671;-1296;02.06.2023
747259;762,22;02.06.2023
741559;127,86;02.06.2023
741559;127,86;02.06.2023
735059;89,87;02.06.2023
757571;17,05;02.06.2023
757571;9,54;02.06.2023
736960;68,64;01.06.2023
736960;65,36;01.06.2023
731659;-13,33;02.06.2023
762759;-19662,14;02.06.2023
762759;-4472,93;01.06.2023
762759;-1796,41;01.06.2023
762759;4472,93;31.05.2023
762759;1796,41;31.05.2023
762759;4472,93;31.05.2023
762759;1796,41;31.05.2023
741559;32000;02.06.2023
754759;3800;02.06.2023
755159;9500;02.06.2023
736960;0,26;31.05.2023
736960;54,69;31.05.2023
749659;14,83;31.05.2023
749759;30,91;31.05.2023
749759;171,46;31.05.2023
749759;186,44;31.05.2023
749759;29,23;31.05.2023
749759;42,09;31.05.2023
750159;55,01;31.05.2023
736960;87,14;31.05.2023
750159;49,57;31.05.2023
750159;83,6;31.05.2023
750259;13,75;31.05.2023
697659;-30263,66;02.06.2023
697659;-7297,64;02.06.2023
706759;-2512,57;02.06.2023
708859;-349,32;02.06.2023
708859;-109,12;02.06.2023
723960;-1082,19;02.06.2023
723960;-6493,11;02.06.2023
726459;-9970,26;02.06.2023
726459;-2516,06;02.06.2023
726468;-22663,4;02.06.2023
726468;-2737,3;02.06.2023
726469;-6825,57;02.06.2023
736960;-85,16;02.06.2023
738659;-3388,39;02.06.2023
738659;-3899,72;02.06.2023
747259;-172,52;02.06.2023
747459;-7894,28;02.06.2023
749659;-320,83;02.06.2023
749759;-2192,71;02.06.2023
749759;-1317,51;02.06.2023
757559;-31022,12;02.06.2023
764669;-41805,03;02.06.2023
764669;36579,39;02.06.2023
764659;132,41;31.05.2023
764659;5225,64;31.05.2023
764659;77,55;31.05.2023
764659;1100,03;31.05.2023
777679;-31907,77;15.05.2023
777679;20699,99;15.05.2023
777679;-20699,99;15.05.2023
777679;27130,85;15.05.2023
777679;4776,92;15.05.2023
777679;-4776,92;15.05.2023
777679;1592,31;15.05.2023
777679;-1592,31;15.05.2023
777679;3184,61;15.05.2023
777679;-3184,61;15.05.2023
777679;1592,31;15.05.2023
777679;-1592,31;15.05.2023
777679;6369,23;15.05.2023
777679;-6369,23;15.05.2023
777679;3184,61;15.05.2023
777679;-3184,61;15.05.2023
777679;3184,61;15.05.2023
777679;-3184,61;15.05.2023
777679;1592,31;15.05.2023
777679;3184,61;15.05.2023
777679;-1592,31;15.05.2023
777679;4776,92;15.05.2023
777679;-4776,92;15.05.2023
777679;-3184,61;15.05.2023
777679;1592,31;15.05.2023
777679;-1592,31;15.05.2023
777679;1592,31;15.05.2023
777679;-1592,31;15.05.2023
777679;4776,92;15.05.2023
777679;11146,15;15.05.2023
777679;-11146,15;15.05.2023
777671;-1296;31.05.2023
777671;-1296;31.05.2023
777671;-972;31.05.2023
777671;-1296;31.05.2023
777671;-1296;31.05.2023
777671;-1296;31.05.2023
777671;-1296;31.05.2023
777671;-1296;31.05.2023
777671;-1458;31.05.2023
777671;-324;31.05.2023
777671;-243;31.05.2023
777671;-324;31.05.2023
777671;-1215;31.05.2023
777671;-324;31.05.2023
777671;-729;31.05.2023
777671;-243;31.05.2023
777671;-81;31.05.2023
777671;-810;31.05.2023
777671;-324;31.05.2023
777671;-243;31.05.2023
777671;-81;31.05.2023
777671;-1296;31.05.2023
777670;8148,42;05.06.2023
777670;-8148,42;05.06.2023
747259;1524,39;31.05.2023
747259;635,03;31.05.2023
747259;635,03;31.05.2023
747259;635,03;31.05.2023
747259;2286,59;31.05.2023
747259;762,2;31.05.2023
754759;548,47;31.05.2023
757559;2770,45;31.05.2023
757559;8651,91;31.05.2023
762759;19662,14;31.05.2023
735059;102,12;31.05.2023
741562;80,88;31.05.2023
741562;13,34;31.05.2023
741562;0,08;31.05.2023
762759;20247,61;02.06.2023
762759;-1687,3;01.06.2023
762759;1687,3;31.05.2023
762759;1687,3;31.05.2023
756660;-0,02;24.05.2023
726459;1854,05;01.06.2023
726459;6470,8;01.06.2023
726459;5124,2;01.06.2023
726459;15892,15;01.06.2023
726459;4169,9;01.06.2023
726459;6391,7;01.06.2023
726459;2763;01.06.2023
726459;23013,61;01.06.2023
726459;15557,6;01.06.2023
726459;10456,95;01.06.2023
726459;763,4;01.06.2023
726459;5308;01.06.2023
726459;18088,05;01.06.2023
726459;7738,4;01.06.2023
726459;31716,55;01.06.2023
726459;10882,85;01.06.2023
726459;4529,6;01.06.2023
726459;4212,25;01.06.2023
726459;2279,55;01.06.2023
726459;4125,65;01.06.2023
726459;19963,75;01.06.2023
733759;-0,02;31.05.2023
756659;0,02;31.05.2023
738659;719,21;31.05.2023
738659;1804,16;31.05.2023
738659;3340,93;31.05.2023
738659;446,83;31.05.2023
738659;78,34;31.05.2023
738659;2117,77;31.05.2023
738659;-63074,28;31.05.2023
738659;1919,31;31.05.2023
738659;1247,18;31.05.2023
738659;1759;31.05.2023
738659;4127,72;31.05.2023
738659;1772,65;31.05.2023
738659;1323,09;31.05.2023
738659;815,38;31.05.2023
738659;196,82;31.05.2023
738659;27132,98;31.05.2023
